birth,location,date
1898,"Casta, Czechoslovakia",1898.01.01
1892,"Casta, Czechoslovakia",1892.01.01
1921,"Casta, Czechoslovakia",1921.01.01
1898,"Taurik, Lithuania",1898.01.01
1898,"Nyiregyhaza, Hungary",1898.01.01
1893,"Nyiregyhaza, Hungary",1893.01.01
1898,"Wadowice, Poland",1898.01.01
1890,"Wadowice, Poland",1890.01.01
1918,"Wadowice, Poland",1918.01.01
1915,"Wadowice, Poland",1915.01.01
1916,"Wadowice, Poland",1916.01.01
1886,"Wadowice, Poland",1886.01.01
1867,"Wadowice, Poland",1867.01.01
1898,"Brussels, Belgium",1898.01.01
1890,"Brussels, Belgium",1890.01.01
1881,"Brussels, Belgium",1881.01.01
1919,"Brussels, Belgium",1919.01.01
1898,"Ichenhausen, Germany",1898.01.01
1928,"Ichenhausen, Germany",1928.01.01
1898,"Gdansk, Free City of Danzig",1898.01.01
1901,"Gdansk, Free City of Danzig",1901.01.01
1905,"Gdansk, Free City of Danzig",1905.01.01
1898,"Nodheles, Hungary",1898.01.01
1898,"Schivelbein, Germany",1898.01.01
1898,"Pestszentlorinc, Hungary",1898.01.01
1898,"Brodla, Poland",1898.01.01
1898,"Leipnik,",1898.01.01
1898,"Koenigsberg, Germany",1898.01.01
1895,"Koenigsberg, Germany",1895.01.01
1916,"Koenigsberg, Germany",1916.01.01
1898,"Vyshkov, Poland",1898.01.01
1898,"Sierpc, Poland",1898.01.01
1891,"Sierpc, Poland",1891.01.01
1924,"Sierpc, Poland",1924.01.01
1915,"Sierpc, Poland",1915.01.01
1926,"Sierpc, Poland",1926.01.01
1929,"Sierpc, Poland",1929.01.01
1905,"Sierpc, Poland",1905.01.01
1879,"Sierpc, Poland",1879.01.01
1917,"Sierpc, Poland",1917.01.01
1874,"Sierpc, Poland",1874.01.01
1898,"Drohobycz, Poland",1898.01.01
1898,"Awgustow, Poland",1898.01.01
1898,"Augustów, Poland",1898.01.01
1898,"Valasske Mezirici, Czechoslovakia",1898.01.01
1892,"Valasske Mezirici, Czechoslovakia",1892.01.01
1890,"Valasske Mezirici, Czechoslovakia",1890.01.01
1910,"Valasske Mezirici, Czechoslovakia",1910.01.01
1910,"Valasske Mezirici, Czechoslovakia",1910.01.01
1921,"Valasske Mezirici, Czechoslovakia",1921.01.01
1909,"Valasske Mezirici, Czechoslovakia",1909.01.01
1881,"Valasske Mezirici, Czechoslovakia",1881.01.01
1903,"Valasske Mezirici, Czechoslovakia",1903.01.01
1916,"Valasske Mezirici, Czechoslovakia",1916.01.01
1898,"Budszentmihaly, Hungary",1898.01.01
1898,"Krasna, Romania",1898.01.01
1891,Austria,1891.01.01
1896,Austria,1896.01.01
1891,"Apsice, Czechoslovakia",1891.01.01
1891,"Gancowicz, Poland",1891.01.01
1891,"Nickolsburg,",1891.01.01
1891,"Brody, Poland",1891.01.01
1906,"Brody, Poland",1906.01.01
1872,"Brody, Poland",1872.01.01
1891,"Interviso, Romania",1891.01.01
1882,"Interviso, Romania",1882.01.01
1891,"Kuty, Poland",1891.01.01
1871,"Kuty, Poland",1871.01.01
1891,"Trestina, Poland",1891.01.01
1915,"Trestina, Poland",1915.01.01
1889,"Trestina, Poland",1889.01.01
1891,"Oborin, Czechoslovakia",1891.01.01
1891,"Dunaszerdahely, Czechoslovakia",1891.01.01
1895,"Dunaszerdahely, Czechoslovakia",1895.01.01
1932,"Dunaszerdahely, Czechoslovakia",1932.01.01
1930,"Dunaszerdahely, Czechoslovakia",1930.01.01
1924,"Dunaszerdahely, Czechoslovakia",1924.01.01
1837,"Dunaszerdahely, Czechoslovakia",1837.01.01
1891,"Wroclaw, Germany",1891.01.01
1922,"Wroclaw, Germany",1922.01.01
1924,"Wroclaw, Germany",1924.01.01
1893,"Wroclaw, Germany",1893.01.01
1891,"Kemenytelek, Romania",1891.01.01
1891,Germany,1891.01.01
1891,Germany,1891.01.01
1900,Germany,1900.01.01
1900,Germany,1900.01.01
1900,Germany,1900.01.01
1903,Germany,1903.01.01
1903,Germany,1903.01.01
1891,"Chenstokhova, Poland",1891.01.01
1891,"Koenigshofen, Germany",1891.01.01
1890,"Koenigshofen, Germany",1890.01.01
1891,"Trzebinia, Poland",1891.01.01
1885,"Trzebinia, Poland",1885.01.01
1917,"Trzebinia, Poland",1917.01.01
1917,"Trzebinia, Poland",1917.01.01
1888,"Trzebinia, Poland",1888.01.01
1887,"Trzebinia, Poland",1887.01.01
1886,"Trzebinia, Poland",1886.01.01
1891,"Rowne, Poland",1891.01.01
1891,"Belostok, Poland",1891.01.01
1900,"Belostok, Poland",1900.01.01
1890,"Belostok, Poland",1890.01.01
1890,"Belostok, Poland",1890.01.01
1926,"Belostok, Poland",1926.01.01
1891,"Sasregen, Romania",1891.01.01
1891,"Bialobrzegi, Poland",1891.01.01
1929,"Bialobrzegi, Poland",1929.01.01
1891,"Tisalik, Czechoslovakia",1891.01.01
1891,"Slupia Nowa, Poland",1891.01.01
1882,"Slupia Nowa, Poland",1882.01.01
1910,"Slupia Nowa, Poland",1910.01.01
1909,"Slupia Nowa, Poland",1909.01.01
1915,"Slupia Nowa, Poland",1915.01.01
1906,"Slupia Nowa, Poland",1906.01.01
1906,"Slupia Nowa, Poland",1906.01.01
1885,"Slupia Nowa, Poland",1885.01.01
1908,"Slupia Nowa, Poland",1908.01.01
1913,"Slupia Nowa, Poland",1913.01.01
1917,"Slupia Nowa, Poland",1917.01.01
1888,"Slupia Nowa, Poland",1888.01.01
1891,"Sighet, Romania",1891.01.01
1894,"Sighet, Romania",1894.01.01
1915,"Sighet, Romania",1915.01.01
1860,"Sighet, Romania",1860.01.01
1870,"Michalovce, Czechoslovakia",1870.01.01
1895,"Michalovce, Czechoslovakia",1895.01.01
1922,"Michalovce, Czechoslovakia",1922.01.01
1894,"Michalovce, Czechoslovakia",1894.01.01
1884,"Michalovce, Czechoslovakia",1884.01.01
1870,"Pinchev, Poland",1870.01.01
1870,"Margita, Romania",1870.01.01
1892,"Margita, Romania",1892.01.01
1905,"Margita, Romania",1905.01.01
1870,"Zemun, Yugoslavia",1870.01.01
1870,"Sremska Mitrovica, Yugoslavia",1870.01.01
1889,"Sremska Mitrovica, Yugoslavia",1889.01.01
1870,"Strzemiesyce, Poland",1870.01.01
1870,"Strzemieszyce, Poland",1870.01.01
1915,"Strzemieszyce, Poland",1915.01.01
1913,"Strzemieszyce, Poland",1913.01.01
1916,"Strzemieszyce, Poland",1916.01.01
1939,"Strzemieszyce, Poland",1939.01.01
1870,"Darmstadt, Germany",1870.01.01
1870,"Stara Lubovna, Czechoslovakia",1870.01.01
1885,"Stara Lubovna, Czechoslovakia",1885.01.01
1870,"Raciaz, Poland",1870.01.01
1901,"Raciaz, Poland",1901.01.01
1870,"Bedevla, Czechoslovakia",1870.01.01
1870,"Lukow, Poland",1870.01.01
1908,"Lukow, Poland",1908.01.01
1870,"Spink, Romania",1870.01.01
1870,"Spinka, Romania",1870.01.01
1928,"Spinka, Romania",1928.01.01
1870,"Siczel, Romania",1870.01.01
1900,"Siczel, Romania",1900.01.01
1870,"Alexandrow, Poland",1870.01.01
1870,"Krecov, Czechoslovakia",1870.01.01
1937,"Bogarevica, Czechoslovakia",1937.01.01
1937,"Senta, Yugoslavia",1937.01.01
1937,"Vilhovitz, Czechoslovakia",1937.01.01
1910,"Vilhovitz, Czechoslovakia",1910.01.01
1935,"Vilhovitz, Czechoslovakia",1935.01.01
1885,"Vilhovitz, Czechoslovakia",1885.01.01
1937,"Wisla, Poland",1937.01.01
1935,"Wisla, Poland",1935.01.01
1937,"Satmer, Romania",1937.01.01
1913,"Satmer, Romania",1913.01.01
1919,"Satmer, Romania",1919.01.01
1937,"Dembitz, Poland",1937.01.01
1935,"Dembitz, Poland",1935.01.01
1907,"Dembitz, Poland",1907.01.01
1937,"Marosvasarhely, Romania",1937.01.01
1864,"Marosvasarhely, Romania",1864.01.01
1900,"Muensterberg, Germany",1900.01.01
1900,"Salistea, Romania",1900.01.01
1900,"Crulea, Romania",1900.01.01
1928,"Crulea, Romania",1928.01.01
1909,"Crulea, Romania",1909.01.01
1900,"Suka, Poland",1900.01.01
1931,"Suka, Poland",1931.01.01
1900,"Stochek, Poland",1900.01.01
1900,"Ozarkov, Poland",1900.01.01
1900,"Ozarkov, Poland",1900.01.01
1895,"Ozarkov, Poland",1895.01.01
1885,"Ozarkov, Poland",1885.01.01
1900,"Miedzyrzec Wolynski, Poland",1900.01.01
1900,"Leiden, The Netherlands",1900.01.01
1900,"Szydlowiec, Poland",1900.01.01
1900,"Zakroczyn, Poland",1900.01.01
1900,"Slawkow, Poland",1900.01.01
1909,"Slawkow, Poland",1909.01.01
1900,"Ciebina, Poland",1900.01.01
1900,"Boryslaw, Poland",1900.01.01
1909,"Boryslaw, Poland",1909.01.01
1911,"Boryslaw, Poland",1911.01.01
1908,"Boryslaw, Poland",1908.01.01
1913,"Boryslaw, Poland",1913.01.01
1900,"Visoka Mazovietzk, Poland",1900.01.01
1900,"Przytyk,",1900.01.01
1911,"Przytyk,",1911.01.01
1900,"Ostrówek, Poland",1900.01.01
1903,"Ostrówek, Poland",1903.01.01
1925,"Ostrówek, Poland",1925.01.01
1900,"Kelce, Poland",1900.01.01
1909,"Kelce, Poland",1909.01.01
1900,"Sielec, Poland",1900.01.01
1907,"Sielec, Poland",1907.01.01
1900,"Beregszasz, Czechoslovakia",1900.01.01
1903,"Beregszasz, Czechoslovakia",1903.01.01
1900,"Wolowa, Czechoslovakia",1900.01.01
1895,"Wolowa, Czechoslovakia",1895.01.01
1903,"Wolowa, Czechoslovakia",1903.01.01
1900,"Koselovo, Czechoslovakia",1900.01.01
1900,"Chernobyl, Ukraine (USSR)",1900.01.01
1900,"Treysa, Germany",1900.01.01
1900,"Sokolow, Poland",1900.01.01
1900,"Sokolow, Poland",1900.01.01
1900,"Strimtura, Romania",1900.01.01
1900,"Nyirbator, Hungary",1900.01.01
1903,"Nyirbator, Hungary",1903.01.01
1905,"Nyirbator, Hungary",1905.01.01
1897,"Nyirbator, Hungary",1897.01.01
1900,"Odessa, Ukraine (USSR)",1900.01.01
1900,"Hainowka, Poland",1900.01.01
1932,"Hainowka, Poland",1932.01.01
1927,"Hainowka, Poland",1927.01.01
1929,"Hainowka, Poland",1929.01.01
1933,"Hainowka, Poland",1933.01.01
1934,"Hainowka, Poland",1934.01.01
1900,"Torun, Poland",1900.01.01
1900,"Torun, Poland",1900.01.01
1900,"Basaid, Yugoslavia",1900.01.01
1932,"Basaid, Yugoslavia",1932.01.01
1930,"Basaid, Yugoslavia",1930.01.01
1911,"Basaid, Yugoslavia",1911.01.01
1900,"Petrikau, Poland",1900.01.01
1895,"Petrikau, Poland",1895.01.01
1890,"Petrikau, Poland",1890.01.01
1894,"Petrikau, Poland",1894.01.01
1888,"Petrikau, Poland",1888.01.01
1919,"Petrikau, Poland",1919.01.01
1919,"Petrikau, Poland",1919.01.01
1900,"Sveksna, Lithuania",1900.01.01
1890,"Sveksna, Lithuania",1890.01.01
1900,"Turka nad Stryjem, Poland",1900.01.01
1896,"Turka nad Stryjem, Poland",1896.01.01
1900,"Athens, Greece",1900.01.01
1895,"Athens, Greece",1895.01.01
1910,"Athens, Greece",1910.01.01
1906,"Athens, Greece",1906.01.01
1906,"Athens, Greece",1906.01.01
1900,"Amdur, Poland",1900.01.01
1905,"Amdur, Poland",1905.01.01
1900,"Hegyes, Hungary",1900.01.01
1900,"Czudec, Poland",1900.01.01
1900,"Biezun, Poland",1900.01.01
1900,"Hust,",1900.01.01
1900,"Snina, Czechoslovakia",1900.01.01
1895,"Snina, Czechoslovakia",1895.01.01
1900,"Moabit, Germany",1900.01.01
1900,"Bistrita, Romania",1900.01.01
1900,"Pilice, Poland",1900.01.01
1900,"Viseu, Romania",1900.01.01
1900,"Csata, Czechoslovakia",1900.01.01
1900,"Nowasielica, Romania",1900.01.01
1918,"Nowasielica, Romania",1918.01.01
1900,"Siauliai, Lithuania",1900.01.01
1900,"Felsobanie, Romania",1900.01.01
1900,"Tarnowa, Poland",1900.01.01
1917,"Tarnowa, Poland",1917.01.01
1900,"Skarbiszow, Poland",1900.01.01
1900,"Bardejov, Czechoslovakia",1900.01.01
1878,"Bardejov, Czechoslovakia",1878.01.01
1906,"Bardejov, Czechoslovakia",1906.01.01
1919,"Bardejov, Czechoslovakia",1919.01.01
1900,"Tiszabokeny, Czechoslovakia",1900.01.01
1900,"Uhersky Brod, Czechoslovakia",1900.01.01
1910,"Uhersky Brod, Czechoslovakia",1910.01.01
1896,"Uhersky Brod, Czechoslovakia",1896.01.01
1900,"Zarki, Poland",1900.01.01
1895,"Zarki, Poland",1895.01.01
1913,"Zarki, Poland",1913.01.01
1900,"Bielsko, Poland",1900.01.01
1905,"Bielsko, Poland",1905.01.01
1907,"Bielsko, Poland",1907.01.01
1900,"Rozana, Poland",1900.01.01
1900,"Poprad, Czechoslovakia",1900.01.01
1903,"Poprad, Czechoslovakia",1903.01.01
1900,"Stara Kanjiza, Yugoslavia",1900.01.01
1900,"Raniszow, Poland",1900.01.01
1900,"Kiltz, Poland",1900.01.01
1885,"Kiltz, Poland",1885.01.01
1859,"Kiltz, Poland",1859.01.01
1900,"Dukla, Poland",1900.01.01
1882,"Pultusk, Poland",1882.01.01
1906,"Pultusk, Poland",1906.01.01
1882,"Radzyn, Poland",1882.01.01
1882,"Boianceni, Romania",1882.01.01
1924,"Boianceni, Romania",1924.01.01
1884,"Boianceni, Romania",1884.01.01
1882,"Dragomirest, Romania",1882.01.01
1882,"Lovosice, Czechoslovakia",1882.01.01
1882,"Moisei, Romania",1882.01.01
1938,"Moisei, Romania",1938.01.01
1882,"Csicso,",1882.01.01
1882,"Kovargara, Romania",1882.01.01
1882,"Szilvas, Hungary",1882.01.01
1882,"Strzegowo, Poland",1882.01.01
1883,"Strzegowo, Poland",1883.01.01
1882,"Slovenska Kajna, Czechoslovakia",1882.01.01
1882,"Novoselica, Czechoslovakia",1882.01.01
1882,"Kosteletz, Czechoslovakia",1882.01.01
1882,"Brest Litowsk, Poland",1882.01.01
1928,"Brest Litowsk, Poland",1928.01.01
1926,"Brest Litowsk, Poland",1926.01.01
1882,"Frankfurt, Germany",1882.01.01
1881,"Frankfurt, Germany",1881.01.01
1894,"Frankfurt, Germany",1894.01.01
1884,"Frankfurt, Germany",1884.01.01
1887,"Frankfurt, Germany",1887.01.01
1882,"Baia Mare, Romania",1882.01.01
1882,"Horodenka,",1882.01.01
1882,"Horodenka, Poland",1882.01.01
1897,"Horodenka, Poland",1897.01.01
1882,"Syrokanla,",1882.01.01
1882,"Kowale, Poland",1882.01.01
1914,"Radymno,",1914.01.01
1914,"Radymno,",1914.01.01
1914,"Radymno,",1914.01.01
1914,"Wolozno, Poland",1914.01.01
1914,"Parczew, Poland",1914.01.01
1914,"Parczew, Poland",1914.01.01
1922,"Parczew, Poland",1922.01.01
1914,"Leipzig, Germany",1914.01.01
1903,"Leipzig, Germany",1903.01.01
1906,"Leipzig, Germany",1906.01.01
1901,"Leipzig, Germany",1901.01.01
1897,"Leipzig, Germany",1897.01.01
1896,"Leipzig, Germany",1896.01.01
1914,"Intervisho, Romania",1914.01.01
1909,"Intervisho, Romania",1909.01.01
1911,"Intervisho, Romania",1911.01.01
1905,"Intervisho, Romania",1905.01.01
1907,"Intervisho, Romania",1907.01.01
1914,"Larissa, Greece",1914.01.01
1914,"Wyszgrod, Poland",1914.01.01
1915,"Wyszgrod, Poland",1915.01.01
1914,"Zurawno, Poland",1914.01.01
1913,"Zurawno, Poland",1913.01.01
1914,"Nowe Zamki, Czechoslovakia",1914.01.01
1914,"Toron, Czechoslovakia",1914.01.01
1914,"Wloszczow, Poland",1914.01.01
1888,"Wloszczow, Poland",1888.01.01
1888,"Wloszczow, Poland",1888.01.01
1914,"Grybow, Poland",1914.01.01
1914,"Pradnik Czerwony, Poland",1914.01.01
1914,"Piaski, Poland",1914.01.01
1922,"Piaski, Poland",1922.01.01
1922,"Piaski, Poland",1922.01.01
1911,"Piaski, Poland",1911.01.01
1916,"Piaski, Poland",1916.01.01
1889,"Piaski, Poland",1889.01.01
1914,"Bystra, Czechoslovakia",1914.01.01
1914,"Bihac, Yugoslavia",1914.01.01
1918,"Bihac, Yugoslavia",1918.01.01
1914,"Loszice, Poland",1914.01.01
1914,"Kosice, Czechoslovakia",1914.01.01
1921,"Kosice, Czechoslovakia",1921.01.01
1921,"Kosice, Czechoslovakia",1921.01.01
1918,"Kosice, Czechoslovakia",1918.01.01
1905,"Kosice, Czechoslovakia",1905.01.01
1886,"Kosice, Czechoslovakia",1886.01.01
1914,"Gaboltov, Czechoslovakia",1914.01.01
1881,"Gaboltov, Czechoslovakia",1881.01.01
1908,"Gaboltov, Czechoslovakia",1908.01.01
1914,"Sambor,",1914.01.01
1914,"Dobra,",1914.01.01
1914,"Stuchin, Poland",1914.01.01
1914,"Kamenets Litovsk, Poland",1914.01.01
1914,"Radzyn Podlaski, Poland",1914.01.01
1890,"Radzyn Podlaski, Poland",1890.01.01
1897,"Radzyn Podlaski, Poland",1897.01.01
1889,"Radzyn Podlaski, Poland",1889.01.01
1914,"Strzemieszyce Wielkie, Poland",1914.01.01
1914,"Marmarossziget, Romania",1914.01.01
1914,"Puspokladany, Hungary",1914.01.01
1931,"Puspokladany, Hungary",1931.01.01
1929,"Puspokladany, Hungary",1929.01.01
1867,"Puspokladany, Hungary",1867.01.01
1895,"Niwra, Poland",1895.01.01
1895,"Beuthen Oberschlesien, Germany",1895.01.01
1881,"Beuthen Oberschlesien, Germany",1881.01.01
1889,"Beuthen Oberschlesien, Germany",1889.01.01
1895,"Paulsdorf, Germany",1895.01.01
1895,"Veria, Greece",1895.01.01
1895,"Debica, Poland",1895.01.01
1867,"Debica, Poland",1867.01.01
1895,"Kolo, Poland",1895.01.01
1895,"Frankfurt Main, Germany",1895.01.01
1924,"Frankfurt Main, Germany",1924.01.01
1895,"Rimaszombat, Czechoslovakia",1895.01.01
1895,"Jastrzebie, Poland",1895.01.01
1895,"Bialistok, Poland",1895.01.01
1890,"Bialistok, Poland",1890.01.01
1910,"Bialistok, Poland",1910.01.01
1885,"Bialistok, Poland",1885.01.01
1895,"Ignalina, Poland",1895.01.01
1895,"Saluk, Lithuania",1895.01.01
1895,"Unter Zerekwa,",1895.01.01
1895,"Nagykend, Romania",1895.01.01
1907,"Nagykend, Romania",1907.01.01
1895,"Dubno, Poland",1895.01.01
1895,"Bielitz, Poland",1895.01.01
1895,"Tirnawa, Czechoslovakia",1895.01.01
1895,"Keszthej, Hungary",1895.01.01
1895,"Katovitz, Poland",1895.01.01
1895,"Szczekociny, Poland",1895.01.01
1892,"Szczekociny, Poland",1892.01.01
1890,"Szczekociny, Poland",1890.01.01
1895,"Vrbove, Czechoslovakia",1895.01.01
1895,"Sosnowitz, Poland",1895.01.01
1895,"Osjakow, Poland",1895.01.01
1895,"Tetche, Romania",1895.01.01
1895,"Selesz, Czechoslovakia",1895.01.01
1895,"Bjelovar, Yugoslavia",1895.01.01
1932,"Bjelovar, Yugoslavia",1932.01.01
1930,"Bjelovar, Yugoslavia",1930.01.01
1911,"Bjelovar, Yugoslavia",1911.01.01
1906,"Bjelovar, Yugoslavia",1906.01.01
1908,"Bjelovar, Yugoslavia",1908.01.01
1907,"Bjelovar, Yugoslavia",1907.01.01
1895,"Ludwigshafen, Germany",1895.01.01
1895,"Frankfurt am Main, Germany",1895.01.01
1895,"Keresztur, Romania",1895.01.01
1895,"Rawa Ruska, Poland",1895.01.01
1887,"Rawa Ruska, Poland",1887.01.01
1895,"Sosnowce, Poland",1895.01.01
1911,"Sosnowce, Poland",1911.01.01
1903,"Sosnowce, Poland",1903.01.01
1885,"Sosnowce, Poland",1885.01.01
1887,"Sosnowce, Poland",1887.01.01
1895,"Spisska Stara Ves, Czechoslovakia",1895.01.01
1895,"Schroettersburg,",1895.01.01
1895,"Ujvaros, Hungary",1895.01.01
1922,"Luniniec, Poland",1922.01.01
1922,"Raciazek,",1922.01.01
1922,"Hruschau,",1922.01.01
1922,"Marghita, Romania",1922.01.01
1922,"Sebes, Czechoslovakia",1922.01.01
1922,"Rypin, Poland",1922.01.01
1922,"Homan, Ukraine (USSR)",1922.01.01
1922,"Nitra, Czechoslovakia",1922.01.01
1922,"Rajcza, Poland",1922.01.01
1922,"Chęciny, Poland",1922.01.01
1885,"Chęciny, Poland",1885.01.01
1888,"Chęciny, Poland",1888.01.01
1922,"Bolechov, Poland",1922.01.01
1922,"Keln, Germany",1922.01.01
1922,"Sarny, Poland",1922.01.01
1922,"Csicso, Romania",1922.01.01
1922,"Borken, Germany",1922.01.01
1922,"Marchienne au Pont, Belgium",1922.01.01
1922,"Rodi, Italy",1922.01.01
1922,"Kraśnik, Poland",1922.01.01
1922,"Zarsej, Lithuania",1922.01.01
1918,"Zarsej, Lithuania",1918.01.01
1892,"Ocna Sugatag, Romania",1892.01.01
1892,"Debice, Poland",1892.01.01
1892,"Kliszkowicz, Romania",1892.01.01
1892,"Syget, Romania",1892.01.01
1887,"Syget, Romania",1887.01.01
1892,"Syged, Hungary",1892.01.01
1892,"Luiniec, Poland",1892.01.01
1892,"Friedek, Czechoslovakia",1892.01.01
1892,"Dombrowa Gornicza, Poland",1892.01.01
1892,"Kaunas, Lithuania",1892.01.01
1892,"Iwieniec, Poland",1892.01.01
1892,"Srock, Poland",1892.01.01
1892,"Michelstadt, Germany",1892.01.01
1892,"Lisko, Poland",1892.01.01
1892,"Ostrowiec Swietokrzyski, Poland",1892.01.01
1892,"Niemce, Poland",1892.01.01
1885,"Niemce, Poland",1885.01.01
1892,"Wisogrod, Poland",1892.01.01
1892,"Pitomaca, Yugoslavia",1892.01.01
1910,"Pitomaca, Yugoslavia",1910.01.01
1915,"Pitomaca, Yugoslavia",1915.01.01
1906,"Pitomaca, Yugoslavia",1906.01.01
1908,"Pitomaca, Yugoslavia",1908.01.01
1888,"Pitomaca, Yugoslavia",1888.01.01
1887,"Pitomaca, Yugoslavia",1887.01.01
1892,"Janow,",1892.01.01
1892,"Grosswardein, Romania",1892.01.01
1878,"Grosswardein, Romania",1878.01.01
1892,"Tarno, Czechoslovakia",1892.01.01
1932,"Velky Berezny, Czechoslovakia",1932.01.01
1932,"Olalapos, Romania",1932.01.01
1935,"Olalapos, Romania",1935.01.01
1932,"Montreuil sous Bois, France",1932.01.01
1932,"Nagykoros, Hungary",1932.01.01
1885,"Nagykoros, Hungary",1885.01.01
1933,"Nagykoros, Hungary",1933.01.01
1934,"Nagykoros, Hungary",1934.01.01
1930,"Priszlop, Czechoslovakia",1930.01.01
1930,"Jibou, Romania",1930.01.01
1930,"Sevlus, Czechoslovakia",1930.01.01
1930,"Vamosujfalu, Hungary",1930.01.01
1930,"Cesky Tesin, Czechoslovakia",1930.01.01
1930,"Trzebinia Miasto, Poland",1930.01.01
1930,"Modziew, Poland",1930.01.01
1930,"Satoraljaujhely, Hungary",1930.01.01
1905,"Satoraljaujhely, Hungary",1905.01.01
1930,"Neresnica, Czechoslovakia",1930.01.01
1925,"Neresnica, Czechoslovakia",1925.01.01
1925,"Neresnica, Czechoslovakia",1925.01.01
1930,"Olszany, Poland",1930.01.01
1930,"Sarbi, Romania",1930.01.01
1924,"Dinslaken, Germany",1924.01.01
1924,"Rzeszow, Poland",1924.01.01
1890,"Rzeszow, Poland",1890.01.01
1924,"Jurcauti, Romania",1924.01.01
1924,"Melitopol, Ukraine (USSR)",1924.01.01
1924,"Gorlice, Poland",1924.01.01
1928,"Gorlice, Poland",1928.01.01
1911,"Gorlice, Poland",1911.01.01
1924,"Horincovo, Czechoslovakia",1924.01.01
1924,"Wegrowa, Poland",1924.01.01
1877,"Wegrowa, Poland",1877.01.01
1924,"Kalisch, Poland",1924.01.01
1924,"Pruzhany, Poland",1924.01.01
1924,"Bielsko Biala, Poland",1924.01.01
1881,"Bielsko Biala, Poland",1881.01.01
1911,"Bielsko Biala, Poland",1911.01.01
1916,"Bielsko Biala, Poland",1916.01.01
1924,"Miskolz, Hungary",1924.01.01
1890,"Miskolz, Hungary",1890.01.01
1924,"Wola Ranizowska, Poland",1924.01.01
1906,"Wola Ranizowska, Poland",1906.01.01
1887,"Wola Ranizowska, Poland",1887.01.01
1924,"Wegrzynow, Poland",1924.01.01
1924,"Hermanstaedl,",1924.01.01
1890,"Valeni, Romania",1890.01.01
1910,"Valeni, Romania",1910.01.01
1890,"Maramarossziget, Romania",1890.01.01
1890,"Westheim, Germany",1890.01.01
1885,"Westheim, Germany",1885.01.01
1890,"Brzesc, Poland",1890.01.01
1890,"Jedineti, Romania",1890.01.01
1890,"Kiralyhelmec, Czechoslovakia",1890.01.01
1890,"Markuszow, Poland",1890.01.01
1888,"Markuszow, Poland",1888.01.01
1890,"Danilov, Czechoslovakia",1890.01.01
1890,"Chzanow, Poland",1890.01.01
1893,"Chzanow, Poland",1893.01.01
1890,"Sicsel, Romania",1890.01.01
1890,"Olkusz, Poland",1890.01.01
1905,"Olkusz, Poland",1905.01.01
1907,"Olkusz, Poland",1907.01.01
1890,"Bucharest, Romania",1890.01.01
1890,"Trnava, Czechoslovakia",1890.01.01
1893,"Trnava, Czechoslovakia",1893.01.01
1913,"Trnava, Czechoslovakia",1913.01.01
1896,"Trnava, Czechoslovakia",1896.01.01
1890,"Jendziejow, Poland",1890.01.01
1921,"Jendziejow, Poland",1921.01.01
1897,"Jendziejow, Poland",1897.01.01
1890,"Vadu Rascu, Romania",1890.01.01
1885,"Vadu Rascu, Romania",1885.01.01
1890,"Koloszvar, Romania",1890.01.01
1896,"Koloszvar, Romania",1896.01.01
1890,"Aurich, Germany",1890.01.01
1890,"Klicanovo, Czechoslovakia",1890.01.01
1890,"Chrszanow, Poland",1890.01.01
1890,"Husiatyn, Poland",1890.01.01
1890,"Tluste, Poland",1890.01.01
1890,"Chintelnic, Romania",1890.01.01
1890,"Szedlec, Poland",1890.01.01
1890,"Bereska, Poland",1890.01.01
1909,"Bereska, Poland",1909.01.01
1911,"Bereska, Poland",1911.01.01
1908,"Bereska, Poland",1908.01.01
1919,"Bereska, Poland",1919.01.01
1890,"Varsha, Poland",1890.01.01
1913,"Varsha, Poland",1913.01.01
1936,"Varsha, Poland",1936.01.01
1890,"Michlowce, Czechoslovakia",1890.01.01
1890,"Demotika, Greece",1890.01.01
1918,"Demotika, Greece",1918.01.01
1890,"Kutna, Poland",1890.01.01
1890,"Andrychów, Poland",1890.01.01
1907,"Andrychów, Poland",1907.01.01
1875,"Andrychów, Poland",1875.01.01
1890,"Stanislawow, Poland",1890.01.01
1890,"Cologne, Germany",1890.01.01
1887,"Cologne, Germany",1887.01.01
1890,"Edeleny, Hungary",1890.01.01
1890,"Pabianice, Poland",1890.01.01
1910,"Pabianice, Poland",1910.01.01
1918,"Pabianice, Poland",1918.01.01
1890,"Tornow, Poland",1890.01.01
1890,"Ostrau, Czechoslovakia",1890.01.01
1897,"Ostrau, Czechoslovakia",1897.01.01
1890,"Tarnobrzeg, Poland",1890.01.01
1907,"Tarnobrzeg, Poland",1907.01.01
1890,"Virovitica, Yugoslavia",1890.01.01
1886,"Virovitica, Yugoslavia",1886.01.01
1890,"Jihlava, Czechoslovakia",1890.01.01
1890,"Miszkolc, Hungary",1890.01.01
1890,"Stuczyn, Poland",1890.01.01
1890,"Savoly,",1890.01.01
1890,"Lowicz, Poland",1890.01.01
1862,"Lowicz, Poland",1862.01.01
1890,"Lahr, Germany",1890.01.01
1884,"Lahr, Germany",1884.01.01
1890,"Losonc, Czechoslovakia",1890.01.01
1890,"Worka, Poland",1890.01.01
1890,"Chszanow, Poland",1890.01.01
1935,"Chszanow, Poland",1935.01.01
1876,"Chszanow, Poland",1876.01.01
1890,"Pinczow, Poland",1890.01.01
